Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After
http://muc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hc.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ksu.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,397,397
http://tnua.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uhv.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,404,404
http://dordt.edu,Compliant,No Granular Options Found,413,418
https://alma.edu,Compliant,Granular Consent Evaluated,415,414
https://cabrini.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,427,427
http://macomb.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,431,431
http://morrisville.edu,Compliant,No Granular Options Found,429,431
http://cofo.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,449,449
http://ukw.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sierracollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,434,434
https://swmed.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,431,431
http://hist.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://delmar.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,437,437
http://mjc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://pba.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,459,459
https://csum.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,447,447
https://fmarion.edu,Compliant,Granular Consent Evaluated,454,451
http://ctbu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hbku.edu.qa,Compliant,Granular Consent Evaluated,455,442
https://pcas.edu.pk,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,442,442
https://spokane.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,466,466
http://sdu.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://aust.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mmm.edu,Compliant,Granular Consent Evaluated,462,466
https://judsonu.edu,Compliant,Granular Consent Evaluated,471,476
http://hu.edu.jo,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,466,466
http://fnu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cdu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sanjac.edu,Compliant,Granular Consent Evaluated,479,480
http://mum.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,493,493
https://ust.edu.ph,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,479,479
http://firat.edu.tr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://znufe.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://tjfsu.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,477,477
http://concordiacollege.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://coppin.edu,Compliant,Granular Consent Evaluated,485,486
http://tas.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://swccd.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,478,478
https://estrellamountain.edu,Compliant,Granular Consent Evaluated,494,495
http://nie.edu.sg,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://ccmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://zstu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,487,487
http://cuit.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://fl.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,487,487
https://fjmu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,487,487
http://transy.edu,Compliant,Granular Consent Evaluated,492,500
http://swbts.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,493,493
https://rvce.edu.in,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,493,493
http://khanhhoa.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ptc.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://snow.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://jrnrvu.edu.in,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,494,494
https://sriaurobindouniversity.edu.in,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,494,494
https://mersin.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,496,496
http://hebmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://northseattle.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,498,498
http://obu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,503,503
http://sage.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://ega.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,506,506
http://up.edu.mx,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://udesa.edu.ar,Compliant,No Granular Options Found,9,21
http://gznu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,16,16
http://uscupstate.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,29,29
https://msus.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,24,24
http://qhu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://viterbo.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,44,44
http://osumc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://sust.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,39,39
https://lesroches.edu,Compliant,Granular Consent Evaluated,87,95
http://presby.edu,Compliant,Granular Consent Evaluated,100,126
http://sxau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cuesta.edu,Compliant,Granular Consent Evaluated,126,128
https://ukma.edu.ua,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,138,138
https://trakya.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,131,131
http://fitchburgstate.edu,Compliant,Granular Consent Evaluated,167,165
http://philau.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://linnbenton.edu,Compliant,No Granular Options Found,157,162
https://erc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,161,161
http://lane.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tjutcm.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://usmd.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://texascollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://url.edu.gt,Non-Compliant - No Consent Mechanism,No Granular Options Found,166,166
http://act.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ntpu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://simpson.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://georgetowncollege.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://vanguard.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://landmark.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://flacsoandes.edu.ec,Non-Compliant - No Consent Mechanism,No Granular Options Found,199,199
http://matc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://wallawalla.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,200,200
https://uneti.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,197,197
http://vfs.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mitchellhamline.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://coloradomtn.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mville.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://montevallo.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://pedagogica.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://lacoe.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ciw.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://jmls.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,212,212
http://tjufe.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://dyc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://utdt.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://unsl.edu.ar,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://calu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://faculdadeguarapuava.edu.br,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,229,229
http://ynau.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,220,220
http://egresadosudistrital.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://carrington.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unitir.edu.al,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://quincy.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://aydin.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://hiram.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,223,223
http://tnut.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://js.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://yyu.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://bigc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hznu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ahmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://fresnocitycollege.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,220,220
http://heidelberg.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://damascusuniversity.edu.sy,Non-Compliant - No Consent Mechanism,No Granular Options Found,222,222
https://kaist.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,221,221
http://imut.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ccmusic.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://umary.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://synu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://qc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,220,220
http://ahau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://neau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://alfredstate.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,220,220
http://rosalindfranklin.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://emmanuel.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hactcm.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://rossu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,233,233
http://moody.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://shoreline.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://lorainccc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://gsau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://spalding.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uiu.edu,Compliant,Granular Consent Evaluated,235,252
http://austral.edu.ar,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://beun.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://oauife.edu.ng,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://lzjtu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://sulross.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://belhaven.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://elgin.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://pbrc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://aic.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://mu.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://usmp.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://syau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://wvstateu.edu,Compliant,Granular Consent Evaluated,255,257
http://uop.edu.pk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://ilc.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sust.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://utar.edu.my,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://ntcu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://uniclaretiana.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://jxau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tmcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://francis.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://avila.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://mtwilson.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,263,263
http://lacitycollege.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,268,268
https://ups.edu.ec,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,288,288
http://hrbust.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,273,273
